date,temperature,humidity,light,soil,air
2019/10/24 16:19:54,10.00,50.00,1423.00,73,976
2019/10/24 16:19:55,10.00,50.00,1339.00,73,976
2019/10/24 16:19:55,10.00,50.00,1239.00,73,977
2019/10/24 16:19:56,10.00,50.00,1356.00,73,975
2019/10/24 16:19:57,10.00,50.00,1442.00,73,978
2019/10/24 16:19:57,10.00,50.00,1366.00,72,976
2019/10/24 16:19:58,10.00,50.00,1353.00,72,973
2019/10/24 16:19:59,10.00,50.00,1353.00,73,975
2019/10/24 16:19:59,10.00,50.00,1166.00,72,975
2019/10/24 16:20:0,10.00,50.00,1159.00,72,973
2019/10/24 16:20:1,10.00,50.00,1154.00,73,976
2019/10/24 16:20:1,10.00,50.00,1173.00,72,973
2019/10/24 16:20:2,10.00,50.00,1378.00,72,977
2019/10/24 16:20:3,10.00,50.00,1268.00,72,974
2019/10/24 16:20:3,10.00,50.00,1197.00,71,976
2019/10/24 16:20:4,10.00,50.00,1259.00,72,976
2019/10/24 16:20:5,10.00,50.00,1168.00,71,974
2019/10/24 16:20:5,10.00,50.00,1253.00,72,977
2019/10/24 16:20:6,10.00,50.00,1223.00,72,979
2019/10/24 16:20:7,10.00,50.00,1180.00,72,979
2019/10/24 16:20:7,10.00,50.00,1255.00,72,974
2019/10/24 16:20:8,10.00,50.00,1206.00,72,975
2019/10/24 16:20:8,10.00,50.00,1227.00,72,974
2019/10/24 16:20:9,10.00,50.00,1036.00,72,976
2019/10/24 16:20:10,10.00,50.00,1084.00,72,979
2019/10/24 16:20:10,10.00,50.00,1253.00,73,980
2019/10/24 16:20:11,10.00,50.00,1220.00,73,981
2019/10/24 16:20:12,10.00,50.00,1229.00,73,981
2019/10/24 16:20:12,10.00,50.00,1218.00,72,981
2019/10/24 16:20:13,10.00,50.00,1190.00,73,981
2019/10/24 16:20:14,10.00,50.00,1186.00,73,981
2019/10/24 16:20:14,10.00,50.00,1181.00,73,980
2019/10/24 16:20:15,10.00,50.00,1154.00,73,980
2019/10/24 16:20:16,10.00,50.00,1171.00,73,980
2019/10/24 16:20:16,10.00,50.00,1173.00,73,980
2019/10/24 16:20:17,10.00,50.00,1176.00,72,980
2019/10/24 16:20:18,10.00,50.00,1171.00,73,981
2019/10/24 16:20:18,10.00,50.00,1171.00,73,980
2019/10/24 16:20:19,10.00,50.00,1157.00,72,978
2019/10/24 16:20:20,10.00,50.00,1177.00,72,977
2019/10/24 16:20:20,10.00,50.00,1186.00,72,977
2019/10/24 16:20:21,10.00,50.00,1209.00,72,979
2019/10/24 16:20:21,10.00,50.00,1240.00,72,978
2019/10/24 16:20:22,10.00,50.00,1163.00,72,978
2019/10/24 16:20:23,10.00,50.00,1191.00,72,978
2019/10/24 16:20:23,10.00,50.00,1166.00,73,979
2019/10/24 16:20:24,10.00,50.00,1153.00,72,982
2019/10/24 16:20:25,10.00,50.00,1129.00,72,982
2019/10/24 16:20:25,10.00,50.00,1112.00,72,982
2019/10/24 16:20:26,10.00,50.00,1055.00,72,982
2019/10/24 16:20:27,10.00,50.00,1091.00,73,982
2019/10/24 16:20:27,10.00,50.00,1058.00,73,981
2019/10/24 16:20:28,10.00,50.00,1063.00,72,976
2019/10/24 16:20:29,10.00,50.00,1058.00,72,976
2019/10/24 16:20:29,10.00,50.00,1088.00,72,975
2019/10/24 16:20:30,10.00,50.00,1035.00,73,981
2019/10/24 16:20:31,10.00,50.00,1032.00,72,977
2019/10/24 16:20:31,10.00,50.00,1026.00,72,982
2019/10/24 16:20:32,10.00,50.00,1026.00,72,982
2019/10/24 16:20:33,10.00,50.00,1049.00,73,982
2019/10/24 16:20:33,10.00,50.00,1050.00,72,981
2019/10/24 16:20:34,10.00,50.00,1061.00,73,982
2019/10/24 16:20:34,10.00,50.00,1046.00,73,981
2019/10/24 16:20:35,10.00,50.00,1025.00,73,981
2019/10/24 16:20:36,10.00,50.00,1015.00,73,982
2019/10/24 16:20:36,10.00,50.00,1026.00,73,981
2019/10/24 16:20:37,10.00,50.00,1002.00,73,982
2019/10/24 16:20:38,10.00,50.00,1040.00,73,981
2019/10/24 16:20:38,10.00,50.00,1018.00,73,982
2019/10/24 16:20:39,10.00,50.00,1025.00,73,981
2019/10/24 16:20:40,10.00,50.00,1034.00,73,982
2019/10/24 16:20:40,9.00,50.00,1037.00,73,982
2019/10/24 16:20:41,9.00,50.00,1039.00,72,981
2019/10/24 16:20:42,9.00,50.00,1014.00,72,981
2019/10/24 16:20:42,9.00,50.00,1070.00,73,981
2019/10/24 16:20:43,9.00,50.00,1090.00,73,981
2019/10/24 16:20:44,9.00,50.00,1127.00,73,981
2019/10/24 16:20:44,9.00,50.00,1167.00,73,982
2019/10/24 16:20:45,9.00,50.00,1109.00,73,982
2019/10/24 16:20:46,9.00,50.00,1211.00,72,981
2019/10/24 16:20:46,9.00,50.00,1198.00,73,981
2019/10/24 16:20:47,9.00,50.00,1136.00,73,981
2019/10/24 16:20:47,9.00,50.00,1135.00,73,981
2019/10/24 16:20:48,9.00,50.00,1092.00,73,981
2019/10/24 16:20:49,9.00,50.00,1102.00,73,982
2019/10/24 16:20:49,9.00,50.00,1051.00,73,981
2019/10/24 16:20:50,9.00,50.00,1077.00,73,981
2019/10/24 16:20:51,9.00,50.00,1039.00,73,981
2019/10/24 16:20:51,9.00,50.00,939.00,72,981
2019/10/24 16:20:52,9.00,50.00,998.00,72,981
2019/10/24 16:20:53,9.00,50.00,971.00,72,979
2019/10/24 16:20:53,9.00,50.00,973.00,72,978
2019/10/24 16:20:54,9.00,50.00,976.00,73,978
2019/10/24 16:20:55,9.00,50.00,963.00,72,978
2019/10/24 16:20:55,9.00,50.00,1024.00,72,981
2019/10/24 16:20:56,9.00,50.00,1011.00,73,981
2019/10/24 16:20:57,9.00,50.00,961.00,73,981
2019/10/24 16:20:57,9.00,50.00,977.00,73,982
2019/10/24 16:20:58,9.00,50.00,996.00,72,980
2019/10/24 16:20:58,9.00,50.00,955.00,72,981
2019/10/24 16:20:59,9.00,50.00,936.00,73,980
2019/10/24 16:21:0,9.00,50.00,948.00,73,981
2019/10/24 16:21:0,9.00,50.00,992.00,72,981
2019/10/24 16:21:1,9.00,50.00,999.00,72,980
2019/10/24 16:21:2,9.00,50.00,1009.00,72,981
2019/10/24 16:21:2,9.00,50.00,944.00,72,981
2019/10/24 16:21:3,9.00,50.00,965.00,72,981
2019/10/24 16:21:4,9.00,50.00,973.00,73,981
2019/10/24 16:21:4,9.00,50.00,933.00,72,981
2019/10/24 16:21:5,9.00,50.00,964.00,72,981
