date,temperature,humidity,light,soil,air
2019/10/30 14:11:20,9.00,40.00,4799.00,85,970
2019/10/30 14:11:21,9.00,40.00,4532.00,84,968
2019/10/30 14:11:21,9.00,40.00,4587.00,84,966
2019/10/30 14:11:22,9.00,40.00,4071.00,84,967
2019/10/30 14:11:23,9.00,40.00,2184.00,83,966
2019/10/30 14:11:23,9.00,40.00,1478.00,84,966
2019/10/30 14:11:24,9.00,40.00,2587.00,84,964
2019/10/30 14:11:24,9.00,40.00,2588.00,85,969
2019/10/30 14:11:25,9.00,40.00,2670.00,84,970
2019/10/30 14:11:26,9.00,40.00,1979.00,84,968
2019/10/30 14:11:26,9.00,40.00,2318.00,84,965
2019/10/30 14:11:27,9.00,40.00,3220.00,85,967
2019/10/30 14:11:28,9.00,40.00,3178.00,85,971
2019/10/30 14:11:28,9.00,40.00,2434.00,84,970
2019/10/30 14:11:29,9.00,40.00,2441.00,85,970
2019/10/30 14:11:30,9.00,40.00,2910.00,85,970
2019/10/30 14:11:30,9.00,40.00,2841.00,85,970
2019/10/30 14:11:31,9.00,40.00,3161.00,85,970
2019/10/30 14:11:32,9.00,40.00,1868.00,84,969
2019/10/30 14:11:32,9.00,40.00,2389.00,84,969
2019/10/30 14:11:33,9.00,40.00,2458.00,84,971
2019/10/30 14:11:34,9.00,40.00,1723.00,84,965
2019/10/30 14:11:34,9.00,40.00,1831.00,85,968
2019/10/30 14:11:35,9.00,40.00,1668.00,84,970
2019/10/30 14:11:36,9.00,40.00,1056.00,84,970
2019/10/30 14:11:36,9.00,40.00,829.00,84,970
2019/10/30 14:11:37,9.00,40.00,913.00,84,971
2019/10/30 14:11:37,9.00,40.00,652.00,85,971
2019/10/30 14:11:38,9.00,40.00,984.00,83,970
2019/10/30 14:11:39,9.00,40.00,688.00,83,970
2019/10/30 14:11:39,9.00,40.00,379.00,81,968
2019/10/30 14:11:40,9.00,40.00,672.00,82,964
2019/10/30 14:11:41,9.00,40.00,405.00,82,967
2019/10/30 14:11:41,9.00,40.00,677.00,83,967
2019/10/30 14:11:42,9.00,40.00,983.00,83,969
2019/10/30 14:11:43,9.00,40.00,1269.00,83,969
2019/10/30 14:11:43,9.00,40.00,1367.00,83,968
2019/10/30 14:11:44,9.00,40.00,1396.00,83,968
2019/10/30 14:11:45,9.00,40.00,1367.00,83,969
2019/10/30 14:11:45,9.00,40.00,1367.00,84,969
2019/10/30 14:11:46,9.00,39.00,1367.00,84,969
2019/10/30 14:11:47,9.00,39.00,1396.00,83,968
2019/10/30 14:11:47,9.00,39.00,1367.00,83,969
2019/10/30 14:11:48,9.00,39.00,1384.00,84,971
2019/10/30 14:11:48,9.00,40.00,1384.00,84,970
2019/10/30 14:11:49,9.00,40.00,1384.00,83,969
2019/10/30 14:11:50,9.00,40.00,1384.00,83,970
2019/10/30 14:11:50,9.00,40.00,1384.00,83,969
2019/10/30 14:11:51,9.00,39.00,1367.00,83,968
2019/10/30 14:11:52,9.00,39.00,1384.00,82,967
2019/10/30 14:11:52,9.00,39.00,1367.00,83,971
2019/10/30 14:11:53,9.00,39.00,1367.00,83,970
2019/10/30 14:11:54,9.00,40.00,1367.00,83,968
2019/10/30 14:11:54,9.00,40.00,1384.00,83,970
2019/10/30 14:11:55,9.00,40.00,1384.00,83,963
2019/10/30 14:11:56,9.00,40.00,1384.00,82,964
2019/10/30 14:11:56,9.00,40.00,1384.00,83,969
2019/10/30 14:11:57,9.00,40.00,1367.00,82,969
2019/10/30 14:11:58,9.00,40.00,1367.00,83,969
2019/10/30 14:11:58,9.00,40.00,1367.00,83,969
2019/10/30 14:11:59,9.00,40.00,1367.00,83,966
2019/10/30 14:12:0,9.00,40.00,1367.00,83,967
2019/10/30 14:12:0,9.00,40.00,1384.00,82,965
2019/10/30 14:12:1,9.00,40.00,1396.00,83,968
2019/10/30 14:12:1,9.00,40.00,1367.00,82,968
2019/10/30 14:12:2,9.00,40.00,1384.00,82,964
2019/10/30 14:12:3,9.00,40.00,1384.00,81,965
2019/10/30 14:12:3,9.00,40.00,1384.00,82,965
2019/10/30 14:12:4,9.00,39.00,1367.00,83,966
2019/10/30 14:12:5,9.00,39.00,1384.00,82,967
2019/10/30 14:12:5,9.00,39.00,1384.00,82,970
2019/10/30 14:12:6,9.00,39.00,1384.00,82,969
2019/10/30 14:12:7,9.00,40.00,1384.00,83,969
2019/10/30 14:12:7,9.00,40.00,1384.00,83,969
2019/10/30 14:12:8,9.00,40.00,1384.00,83,970
2019/10/30 14:12:9,9.00,40.00,1384.00,83,970
2019/10/30 14:12:9,9.00,40.00,1384.00,83,970
2019/10/30 14:12:10,9.00,40.00,1384.00,83,969
2019/10/30 14:12:11,9.00,40.00,1384.00,82,969
2019/10/30 14:12:11,9.00,40.00,1367.00,83,968
2019/10/30 14:12:12,9.00,40.00,1316.00,82,969
2019/10/30 14:12:12,9.00,40.00,1033.00,83,970
2019/10/30 14:12:13,9.00,40.00,134.00,82,967
2019/10/30 14:12:14,9.00,40.00,1381.00,86,966
2019/10/30 14:12:14,9.00,40.00,2067.00,84,978
2019/10/30 14:12:15,9.00,40.00,1583.00,84,973
2019/10/30 14:12:16,9.00,40.00,1112.00,84,972
2019/10/30 14:12:16,9.00,40.00,1434.00,84,975
