date,temperature,humidity,light,soil,air
2019/10/25 10:11:34,7.00,41.00,533.00,68,960
2019/10/25 10:11:34,7.00,41.00,421.00,68,963
2019/10/25 10:11:35,7.00,41.00,465.00,68,963
2019/10/25 10:11:36,7.00,41.00,585.00,68,963
2019/10/25 10:11:36,7.00,40.00,579.00,69,965
2019/10/25 10:11:37,7.00,40.00,573.00,69,965
2019/10/25 10:11:38,7.00,40.00,695.00,69,965
2019/10/25 10:11:38,7.00,40.00,785.00,69,965
2019/10/25 10:11:39,7.00,40.00,755.00,70,966
2019/10/25 10:11:40,7.00,40.00,740.00,70,966
2019/10/25 10:11:40,7.00,40.00,769.00,70,966
2019/10/25 10:11:41,7.00,40.00,894.00,70,966
2019/10/25 10:11:41,7.00,40.00,800.00,70,965
2019/10/25 10:11:42,7.00,40.00,726.00,70,965
2019/10/25 10:11:43,7.00,40.00,501.00,71,965
2019/10/25 10:11:43,7.00,40.00,815.00,70,965
2019/10/25 10:11:44,7.00,40.00,972.00,71,965
2019/10/25 10:11:45,7.00,40.00,687.00,71,966
2019/10/25 10:11:45,7.00,40.00,831.00,71,966
2019/10/25 10:11:46,7.00,40.00,763.00,73,966
2019/10/25 10:11:47,7.00,40.00,750.00,72,965
2019/10/25 10:11:47,7.00,40.00,834.00,72,967
2019/10/25 10:11:48,7.00,40.00,773.00,72,966
2019/10/25 10:11:49,7.00,40.00,787.00,71,966
2019/10/25 10:11:49,7.00,40.00,771.00,72,966
2019/10/25 10:11:50,7.00,40.00,760.00,72,969
2019/10/25 10:11:51,7.00,40.00,751.00,72,968
2019/10/25 10:11:51,7.00,40.00,874.00,73,966
2019/10/25 10:11:52,7.00,40.00,634.00,72,966
2019/10/25 10:11:52,7.00,40.00,666.00,72,966
2019/10/25 10:11:53,7.00,40.00,800.00,72,967
2019/10/25 10:11:54,7.00,40.00,677.00,73,967
2019/10/25 10:11:54,7.00,40.00,621.00,72,966
2019/10/25 10:11:55,7.00,40.00,701.00,73,966
2019/10/25 10:11:56,7.00,40.00,629.00,73,966
2019/10/25 10:11:56,7.00,40.00,653.00,73,965
2019/10/25 10:11:57,7.00,40.00,606.00,73,965
2019/10/25 10:11:58,7.00,40.00,595.00,73,965
2019/10/25 10:11:58,7.00,40.00,649.00,73,966
2019/10/25 10:11:59,7.00,40.00,461.00,74,966
2019/10/25 10:12:0,7.00,40.00,516.00,73,966
2019/10/25 10:12:0,7.00,40.00,473.00,74,966
2019/10/25 10:12:1,7.00,40.00,360.00,74,966
2019/10/25 10:12:1,7.00,40.00,196.00,74,966
2019/10/25 10:12:2,7.00,40.00,204.00,73,965
2019/10/25 10:12:3,7.00,40.00,231.00,74,965
2019/10/25 10:12:3,7.00,40.00,252.00,73,962
2019/10/25 10:12:4,7.00,40.00,244.00,73,960
2019/10/25 10:12:5,7.00,40.00,240.00,73,957
2019/10/25 10:12:5,7.00,40.00,251.00,72,959
2019/10/25 10:12:6,7.00,40.00,307.00,73,962
2019/10/25 10:12:7,7.00,40.00,297.00,73,962
2019/10/25 10:12:7,7.00,40.00,272.00,73,962
2019/10/25 10:12:8,7.00,40.00,229.00,73,963
2019/10/25 10:12:9,7.00,40.00,197.00,73,964
2019/10/25 10:12:9,7.00,40.00,195.00,73,963
2019/10/25 10:12:10,7.00,40.00,201.00,73,962
2019/10/25 10:12:11,7.00,40.00,171.00,73,963
2019/10/25 10:12:11,7.00,40.00,158.00,73,963
2019/10/25 10:12:12,7.00,40.00,148.00,73,963
2019/10/25 10:12:12,7.00,40.00,199.00,72,963
2019/10/25 10:12:13,7.00,40.00,204.00,72,962
2019/10/25 10:12:14,7.00,40.00,208.00,72,963
2019/10/25 10:12:14,7.00,40.00,204.00,72,963
2019/10/25 10:12:15,7.00,40.00,223.00,73,963
2019/10/25 10:12:16,7.00,40.00,233.00,72,963
2019/10/25 10:12:16,7.00,40.00,214.00,72,962
2019/10/25 10:12:17,7.00,40.00,210.00,73,963
2019/10/25 10:12:18,7.00,40.00,200.00,73,963
2019/10/25 10:12:18,7.00,40.00,214.00,73,963
2019/10/25 10:12:19,7.00,40.00,208.00,72,963
2019/10/25 10:12:20,7.00,40.00,200.00,73,963
2019/10/25 10:12:20,7.00,40.00,200.00,73,963
2019/10/25 10:12:21,7.00,40.00,210.00,72,963
2019/10/25 10:12:22,7.00,40.00,204.00,73,963
2019/10/25 10:12:22,7.00,40.00,193.00,72,963
2019/10/25 10:12:23,7.00,40.00,193.00,73,963
2019/10/25 10:12:23,7.00,40.00,206.00,72,963
2019/10/25 10:12:24,7.00,40.00,210.00,72,963
2019/10/25 10:12:25,7.00,40.00,197.00,72,963
2019/10/25 10:12:25,7.00,40.00,183.00,73,963
2019/10/25 10:12:26,7.00,40.00,187.00,72,963
2019/10/25 10:12:27,7.00,40.00,187.00,72,963
2019/10/25 10:12:27,7.00,40.00,187.00,72,963
2019/10/25 10:12:28,7.00,40.00,187.00,72,963
2019/10/25 10:12:29,7.00,40.00,187.00,72,963
2019/10/25 10:12:29,7.00,40.00,187.00,72,963
2019/10/25 10:12:30,7.00,40.00,206.00,72,963
2019/10/25 10:12:31,7.00,40.00,244.00,72,963
2019/10/25 10:12:31,7.00,40.00,250.00,72,963
2019/10/25 10:12:32,7.00,40.00,233.00,71,963
2019/10/25 10:12:33,7.00,40.00,233.00,71,963
2019/10/25 10:12:33,7.00,40.00,233.00,71,963
2019/10/25 10:12:34,7.00,40.00,200.00,72,963
2019/10/25 10:12:34,7.00,40.00,200.00,71,963
2019/10/25 10:12:35,7.00,40.00,221.00,71,963
2019/10/25 10:12:36,7.00,40.00,227.00,71,963
2019/10/25 10:12:36,7.00,40.00,227.00,71,963
2019/10/25 10:12:37,7.00,40.00,210.00,71,963
2019/10/25 10:12:38,7.00,40.00,210.00,71,963
2019/10/25 10:12:38,7.00,40.00,204.00,71,963
2019/10/25 10:12:39,7.00,40.00,206.00,71,963
2019/10/25 10:12:40,7.00,40.00,221.00,71,963
2019/10/25 10:12:40,7.00,40.00,227.00,71,963
2019/10/25 10:12:41,7.00,40.00,233.00,71,963
2019/10/25 10:12:42,7.00,40.00,231.00,71,963
2019/10/25 10:12:42,7.00,40.00,210.00,71,963
2019/10/25 10:12:43,7.00,40.00,221.00,71,963
2019/10/25 10:12:44,7.00,40.00,212.00,72,963
2019/10/25 10:12:44,7.00,40.00,225.00,72,963
2019/10/25 10:12:45,7.00,40.00,225.00,72,963
2019/10/25 10:12:45,7.00,40.00,221.00,72,964
2019/10/25 10:12:46,7.00,40.00,210.00,72,964
2019/10/25 10:12:47,7.00,40.00,214.00,72,963
2019/10/25 10:12:47,7.00,40.00,204.00,72,963
2019/10/25 10:12:48,7.00,40.00,214.00,72,963
2019/10/25 10:12:49,7.00,40.00,204.00,72,964
2019/10/25 10:12:49,7.00,40.00,204.00,72,963
2019/10/25 10:12:50,7.00,40.00,193.00,72,963
2019/10/25 10:12:51,7.00,40.00,193.00,72,964
2019/10/25 10:12:51,7.00,40.00,214.00,72,964
2019/10/25 10:12:52,7.00,40.00,204.00,73,963
2019/10/25 10:12:53,7.00,40.00,214.00,72,963
2019/10/25 10:12:53,7.00,40.00,214.00,72,964
2019/10/25 10:12:54,7.00,40.00,214.00,72,964
2019/10/25 10:12:55,7.00,40.00,221.00,73,963
2019/10/25 10:12:55,7.00,40.00,214.00,72,963
2019/10/25 10:12:56,7.00,40.00,204.00,72,963
2019/10/25 10:12:56,7.00,40.00,218.00,73,964
2019/10/25 10:12:57,7.00,40.00,208.00,73,964
2019/10/25 10:12:58,7.00,40.00,218.00,72,963
2019/10/25 10:12:58,7.00,40.00,218.00,72,963
2019/10/25 10:12:59,7.00,40.00,212.00,73,964
2019/10/25 10:13:0,7.00,40.00,265.00,73,964
2019/10/25 10:13:0,7.00,40.00,254.00,73,964
2019/10/25 10:13:1,7.00,40.00,258.00,73,964
2019/10/25 10:13:2,7.00,40.00,265.00,73,964
2019/10/25 10:13:2,7.00,40.00,263.00,73,964
2019/10/25 10:13:3,7.00,40.00,313.00,74,964
2019/10/25 10:13:4,7.00,40.00,272.00,73,964
2019/10/25 10:13:4,6.00,41.00,306.00,73,964
2019/10/25 10:13:5,6.00,41.00,540.00,73,964
2019/10/25 10:13:6,6.00,41.00,700.00,73,964
2019/10/25 10:13:6,6.00,41.00,719.00,73,965
2019/10/25 10:13:7,6.00,41.00,638.00,73,964
2019/10/25 10:13:7,6.00,41.00,634.00,73,965
2019/10/25 10:13:8,6.00,41.00,573.00,73,965
2019/10/25 10:13:9,6.00,41.00,592.00,73,965
2019/10/25 10:13:9,6.00,41.00,575.00,72,964
2019/10/25 10:13:10,6.00,41.00,554.00,73,965
2019/10/25 10:13:11,6.00,41.00,639.00,73,964
2019/10/25 10:13:11,6.00,41.00,684.00,73,965
2019/10/25 10:13:12,7.00,40.00,642.00,72,964
2019/10/25 10:13:13,7.00,40.00,722.00,72,964
2019/10/25 10:13:13,7.00,40.00,749.00,72,964
2019/10/25 10:13:14,7.00,40.00,760.00,72,964
2019/10/25 10:13:15,6.00,41.00,634.00,72,964
2019/10/25 10:13:15,6.00,41.00,495.00,72,964
2019/10/25 10:13:16,6.00,41.00,516.00,72,964
2019/10/25 10:13:17,6.00,41.00,461.00,72,964
2019/10/25 10:13:17,6.00,41.00,484.00,72,964
